商品名,分词结果,品牌词,品牌数,类别词,类别数,原始类别,原始品牌,商品CODE,标注类别词
秋叶原S端子视频线  OD8.0mm   Q-613-1.5M,"秋叶原, S, 端子, 视频线, OD8.0mm, Q-613-1.5M",秋叶原,1,"端子, 视频线",2,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10553932,
秋叶原USB线（扁口）  CH0512-1.5M,"秋叶原, USB线, （, 扁, 口, ）, CH0512-1.5M",秋叶原,1,,0,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10544260,
秋叶原USB连接线（方口）  CH0511-1.5m,"秋叶原, USB, 连接线, （, 方口, ）, CH0511-1.5m",秋叶原,1,连接线,1,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10544259,
秋叶原VGA—VGA（双磁环）Q-550-1.8M,"秋叶原, VGA, —, VGA, （, 双, 磁, 环, ）, Q-550-1.8M",秋叶原,1,,0,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10554026,
秋叶原VGA—VGA（双磁环）Q-550-3M,"秋叶原, VGA, —, VGA, （, 双, 磁, 环, ）, Q-550, -, 3M",秋叶原,1,,0,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10554037,
秋叶原VGA—VGA（双磁环）Q-550-5M,"秋叶原, VGA, —, VGA, （, 双, 磁, 环, ）, Q-550-5M",秋叶原,1,,0,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10554048,
秋叶原VGA逐行扫描线  CH0514-1.4M,"秋叶原, VGA, 逐行, 扫, 描线, CH0514-1.4M",秋叶原,1,,0,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10544282,
秋叶原品牌USB线 Q-516-1.5m,"秋叶原, 品牌, USB线, Q-516-1.5m",秋叶原,1,,0,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10639540,
秋叶原数字同轴线  OD8.0mm  Q-612-1.5M,"秋叶原, 数字, 同轴线, OD8.0mm, Q-612-1.5M",秋叶原,1,,0,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10553921,
秋叶原数字宽频四芯电话线  YF2478-50M,"秋叶原, 数字, 宽频, 四, 芯, 电话线, YF2478-50M",秋叶原,1,电话线,1,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10639584,
秋叶原数字宽频超五类网络线  YF2471-100M,"秋叶原, 数字, 宽频, 超, 五, 类, 网络线, YF2471-100M",秋叶原,1,网络线,1,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10639595,
秋叶原数字宽频高清同轴线  YF2468-100M,"秋叶原, 数字, 宽频, 高清, 同轴线, YF2468-100M",秋叶原,1,高清,1,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10639608,
秋叶原数字电视射频线  CH0513-1.8M,"秋叶原, 数字电视, 射频, 线, CH0513-1.8M",秋叶原,1,线,1,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10544271,
秋叶原数字高清一线通  Q-539-2M,"秋叶原, 数字, 高清, 一线, 通, Q-539, -, 2M",秋叶原,1,高清,1,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10553976,
秋叶原数字高清一线通  Q-540-2M,"秋叶原, 数字, 高清, 一线, 通, Q-540, -, 2M",秋叶原,1,高清,1,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10553998,
秋叶原数字高清一线通  Q-540-3M,"秋叶原, 数字, 高清, 一线, 通, Q-540, -, 3M",秋叶原,1,高清,1,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10554004,
秋叶原数字高清一线通  Q-540-5M,"秋叶原, 数字, 高清, 一线, 通, Q-540-5M",秋叶原,1,高清,1,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10554015,
秋叶原数字高清一线通 Q-539-（3米/HDMI-HDMI/公对公）,"秋叶原, 数字, 高清, 一线, 通, Q-539, -, （, 3, 米, /HDMI-HDMI, /, 公, 对, 公, ）",秋叶原,1,高清,1,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10553987,
秋叶原数码75Ω同轴线  QB-570-1.5M,"秋叶原, 数码, 75, Ω, 同轴线, QB-570-1.5M",秋叶原,1,数码,1,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10554059,
秋叶原电视射频线   RH-1608-1.8M,"秋叶原, 电视, 射频, 线, RH-1608-1.8M",秋叶原,1,"电视, 线",2,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10553965,
秋叶原监控连接线Q-371,"秋叶原, 监控, 连接线, Q-371",秋叶原,1,连接线,1,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10639562,
秋叶原网络连接线    CH0516-3.0M,"秋叶原, 网络, 连接线, CH0516-3.0M",秋叶原,1,"网络, 连接线",2,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10544328,
秋叶原视频线  OD8.0mm   Q-611-1.5M,"秋叶原, 视频线, OD8.0mm, Q-611-1.5M",秋叶原,1,视频线,1,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10553910,
秋叶原音频连接线  OD8.0mm*2C   Q-614-1.5M,"秋叶原, 音频, 连接线, OD8.0mm, *, 2C, Q-614-1.5M",秋叶原,1,"音频, 连接线",2,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10553943,
秋叶原高速附以太网络功能HDMI线    CH0515-5M,"秋叶原, 高速, 附, 以太, 网络, 功能, HDMI线, CH0515-5M",秋叶原,1,"网络, hdmi线",2,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10544317,
秋叶原高速附以太网络功能HDMI线   CH0515-10M,"秋叶原, 高速, 附, 以太, 网络, 功能, HDMI线, CH0515-10M",秋叶原,1,"网络, hdmi线",2,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10544293,
秋叶原高速附以太网络功能HDMI线   CSHD-018 1.8M,"秋叶原, 高速, 附, 以太, 网络, 功能, HDMI线, CSHD-018, 1.8M",秋叶原,1,"网络, hdmi线",2,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10544339,
秋叶原高速附以太网络功能HDMI线  CH0510-1.8M,"秋叶原, 高速, 附, 以太, 网络, 功能, HDMI线, CH0510-1.8M",秋叶原,1,"网络, hdmi线",2,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10544248,
秋叶原麦克风连接线  YF2040-6M,"秋叶原, 麦克风, 连接线, YF2040-6M",秋叶原,1,"麦克风, 连接线",2,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,秋叶原,10639573,
飞利浦HDMI高清数字线1.5米,"飞利浦, HDMI, 高清, 数, 字线, 1.5, 米",飞利浦,1,"高清, 米",2,0-950560-18023-18042:手机数码电脑、家电-电器附件-线材/线缆,飞利浦,11426010,
小管家   10A250V机械式风量开关XGJ-HK5-014,"小管家, 10A250V, 机械式, 风量, 开关, XGJ-HK5-014",小管家,1,开关,1,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057899,
小管家   双联电视一位电话插座XGJ-HK5-010,"小管家, 双, 联, 电视, 一位, 电话插座, XGJ-HK5-010",小管家,1,"电视, 电话插座",2,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057855,
小管家   双联电话、电脑插座XGJ-HK5-009,"小管家, 双, 联, 电话, 、, 电脑插座, XGJ-HK5-009",小管家,1,电脑插座,1,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057844,
小管家  10A250V一位带荧光灯门铃开关XGJ-HK5-011,"小管家, 10A250V, 一位, 带, 荧光灯, 门铃开关, XGJ-HK5-011",小管家,1,门铃开关,1,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057877,
小管家  10A250V三联双极带荧光灯大跷板开关XGJ-HK5-003,"小管家, 10A250V, 三联, 双, 极带, 荧光灯, 大, 跷, 板, 开关, XGJ-HK5-003",小管家,1,"板, 开关",2,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057708,
小管家  10A250V二、三级插座带保护门（五孔插座）XGJ-HK5-004,"小管家, 10A250V, 二, 、, 三, 级, 插座, 带, 保护, 门, （, 五孔, 插座, ）, XGJ-HK5-004",小管家,1,"插座, 保护, 门",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057719,
小管家  10A250V单相二、三极插座带保护门带单极大跷板开关XGJ-HK5-007,"小管家, 10A250V, 单相, 二, 、, 三极, 插座, 带, 保护, 门, 带, 单, 极大, 跷, 板, 开关, XGJ-HK5-007",小管家,1,"插座, 保护, 门, 板, 开关",5,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057946,
小管家  10A250V单相二、三极插座带保护门带双控大跷板开关XGJ-HK5-007,"小管家, 10A250V, 单相, 二, 、, 三极, 插座, 带, 保护, 门, 带, 双, 控, 大, 跷, 板, 开关, XGJ-HK5-007",小管家,1,"插座, 保护, 门, 板, 开关",5,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057957,
小管家  10A250V单相二极带多功能插座带保护门XGJ-HK5-005,"小管家, 10A250V, 单相, 二, 极带, 多功能, 插座, 带, 保护, 门, XGJ-HK5-005",小管家,1,"插座, 保护, 门",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057720,
小管家  10A250V单联双控带荧光灯大跷板开关XGJ-HK5-001,"小管家, 10A250V, 单, 联, 双, 控, 带, 荧光灯, 大, 跷, 板, 开关, XGJ-HK5-001",小管家,1,"板, 开关",2,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057673,
小管家  10A250V双联单极带荧光灯大跷板开关XGJ-HK5-002,"小管家, 10A250V, 双, 联, 单, 极带, 荧光灯, 大, 跷, 板, 开关, XGJ-HK5-002",小管家,1,"板, 开关",2,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057684,
小管家  10A250V双联双控带荧光灯大跷板开关XGJ-HK5-002,"小管家, 10A250V, 双, 联, 双, 控, 带, 荧光灯, 大, 跷, 板, 开关, XGJ-HK5-002",小管家,1,"板, 开关",2,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057695,
小管家  10A250V电子式红外线感应开关（适用节能灯）XGJ-HK5-013,"小管家, 10A250V, 电, 子式, 红外线, 感应开关, （, 适用, 节能灯, ）, XGJ-HK5-013",小管家,1,感应开关,1,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057888,
小管家  16A250V单相三极插座带保护门XGJ-HK5-006,"小管家, 16A250V, 单相, 三极, 插座, 带, 保护, 门, XGJ-HK5-006",小管家,1,"插座, 保护, 门",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057731,
小管家  单联电话插座（二芯）XGJ-HK5-008,"小管家, 单, 联, 电话插座, （, 二, 芯, ）, XGJ-HK5-008",小管家,1,电话插座,1,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057968,
小管家  单联电话插座（美式四芯）XGJ-HK5-008,"小管家, 单, 联, 电话插座, （, 美式, 四, 芯, ）, XGJ-HK5-008",小管家,1,电话插座,1,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057833,
小管家  双联电视、电脑插座XGJ-HK5-010,"小管家, 双, 联, 电视, 、, 电脑插座, XGJ-HK5-010",小管家,1,"电视, 电脑插座",2,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057866,
小管家 10A250V单联单极带荧光灯大翘板开关XGJ-HK5-001,"小管家, 10A250V, 单, 联, 单, 极带, 荧光灯, 大, 翘, 板, 开关, XGJ-HK5-001",小管家,1,"板, 开关",2,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11057662,
小管家HK5系列一室一厅组合装开关,"小管家, HK5, 系列, 一室, 一厅, 组合装, 开关",小管家,1,开关,1,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11128317,
小管家HK5系列三室两厅组合装开关,"小管家, HK5, 系列, 三室两厅, 组合装, 开关",小管家,1,开关,1,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11128748,
小管家HK5系列两室一厅组合装开关,"小管家, HK5, 系列, 两, 室, 一厅, 组合装, 开关",小管家,1,开关,1,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11128339,
小管家HK5系列两室两厅组合装开关,"小管家, HK5, 系列, 两, 室, 两厅, 组合装, 开关",小管家,1,开关,1,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,小管家,11128328,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列一位有线电视插座,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 一位, 有线, 电视插座",,0,"建筑, 开关, 电视插座",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213595,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列一位电脑插座,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 一位, 电脑插座",,0,"建筑, 开关, 电脑插座",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213528,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列一位电话插座,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 一位, 电话插座",,0,"建筑, 开关, 电话插座",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213540,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列一开单控开关带荧光,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 一开, 单控开关, 带, 荧光",,0,"建筑, 开关, 单控开关",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213426,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列一开双控开关带荧光,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 一开, 双控开关, 带, 荧光",,0,"建筑, 开关, 双控开关",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213437,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列三孔插座,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 三, 孔, 插座",,0,"建筑, 开关, 插座",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213380,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列三开单控开关带荧光,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 三, 开, 单控开关, 带, 荧光",,0,"建筑, 开关, 单控开关",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213493,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列三开双控开关带荧光,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 三, 开, 双控开关, 带, 荧光",,0,"建筑, 开关, 双控开关",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213482,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列二位电话插座,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 二位, 电话插座",,0,"建筑, 开关, 电话插座",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213551,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列二开单控开关带荧光,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 二, 开, 单控开关, 带, 荧光",,0,"建筑, 开关, 单控开关",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213471,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列二开双控开关带荧光,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 二, 开, 双控开关, 带, 荧光",,0,"建筑, 开关, 双控开关",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213460,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列五孔插座,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 五孔, 插座",,0,"建筑, 开关, 插座",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213415,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列四孔插座,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 四孔, 插座",,0,"建筑, 开关, 插座",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213404,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列四开单控开关带荧光,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 四开, 单控开关, 带, 荧光",,0,"建筑, 开关, 单控开关",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213506,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列四开双控开关带荧光,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 四开, 双控开关, 带, 荧光",,0,"建筑, 开关, 双控开关",3,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213517,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列带开关五孔插座,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 带, 开关, 五孔, 插座",,0,"建筑, 开关, 开关, 插座",4,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213459,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列带开关空调插座,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 带, 开关, 空调, 插座",,0,"建筑, 开关, 开关, 空调, 插座",5,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213448,
世界三大建筑电气品牌之一 美国LEVITON立维腾开关波士顿系列电视电脑插座,"世界, 三大, 建筑, 电气, 品牌, 之一, 美国, LEVITON, 立, 维, 腾, 开关, 波士顿, 系列, 电视, 电脑插座",,0,"建筑, 开关, 电视, 电脑插座",4,0-950560-18023-19147:手机数码电脑、家电-电器附件-墙面开关,立维腾,11213573,
